cpf,nome,idade,cidade
375.297.172-00,Cliente_76312,42,Rio de Janeiro
828.324.591-02,Cliente_9672,62,Rio de Janeiro
542.911.216-01,Cliente_1265,44,São Paulo
126.159.061-94,Cliente_29850,32,São Paulo
810.417.151-88,Cliente_27307,27,Porto Alegre
060.147.634-49,Cliente_18394,66,Rio de Janeiro
114.109.184-40,Cliente_91160,77,Belo Horizonte
447.184.320-65,Cliente_25938,36,Belo Horizonte
117.486.126-62,Cliente_38455,60,Belo Horizonte
980.480.947-89,Cliente_37398,27,Rio de Janeiro
310.752.809-90,Cliente_39794,69,São Paulo
182.034.519-00,Cliente_84576,64,São Paulo
477.766.983-18,Cliente_86453,67,Rio de Janeiro
554.541.716-89,Cliente_99223,47,Rio de Janeiro
130.900.729-20,Cliente_32506,26,Porto Alegre
462.554.671-04,Duplicata_Cliente_94018,24,São Paulo
860.847.045-49,Cliente_89765,38,Belo Horizonte
338.982.644-08,Cliente_16569,30,São Paulo
610.139.947-87,Cliente_69188,67,Rio de Janeiro
740.685.648-25,Cliente_39064,75,Rio de Janeiro
077.205.480-00,Cliente_41347,53,Porto Alegre
262.497.655-81,Cliente_43500,88,Rio de Janeiro
088.631.510-75,Cliente_91351,48,Porto Alegre
554.971.195-81,Cliente_47280,27,São Paulo
147.674.960-47,Cliente_80492,47,São Paulo
020.012.526-50,Cliente_95838,19,Belo Horizonte
499.762.676-73,Cliente_5124,59,Belo Horizonte
518.976.785-09,Duplicata_Cliente_23518,24,Porto Alegre
122.080.315-47,Cliente_51225,33,São Paulo
052.485.114-02,Cliente_20784,25,Belo Horizonte
148.790.250-62,Cliente_90100,72,São Paulo
127.423.509-00,Cliente_17439,40,São Paulo
964.667.414-35,Cliente_81713,84,Belo Horizonte
820.142.112-48,Cliente_44991,49,Belo Horizonte
215.257.956-94,Cliente_69588,29,Porto Alegre
551.331.615-30,Cliente_98251,70,São Paulo
862.829.394-96,Cliente_52520,65,Belo Horizonte
396.450.155-70,Cliente_11995,48,Rio de Janeiro
689.983.387-50,Cliente_71324,54,Belo Horizonte
034.340.958-53,Duplicata_Cliente_82945,62,São Paulo
054.156.589-39,Cliente_34345,40,São Paulo
673.192.746-55,Cliente_35437,48,São Paulo
550.339.999-40,Duplicata_Cliente_14510,18,Belo Horizonte
291.092.471-81,Cliente_22891,49,Porto Alegre
964.930.549-15,Cliente_38293,66,Porto Alegre
619.045.622-72,Cliente_55195,86,Rio de Janeiro
960.335.495-38,Cliente_38541,37,Rio de Janeiro
839.670.836-32,Cliente_83227,37,Porto Alegre
928.493.937-20,Cliente_13569,24,Belo Horizonte
836.439.191-74,Cliente_99500,64,São Paulo
366.981.513-94,Cliente_14101,51,Porto Alegre
353.234.555-27,Cliente_56441,65,Rio de Janeiro
836.840.676-52,Cliente_63220,39,São Paulo
644.906.596-60,Cliente_22024,23,Belo Horizonte
012.972.699-00,Cliente_66030,27,Rio de Janeiro
728.785.702-27,Cliente_11431,53,Belo Horizonte
300.777.754-22,Cliente_21862,36,São Paulo
584.155.741-69,Cliente_1445,78,Belo Horizonte
347.080.878-37,Cliente_74229,61,Belo Horizonte
228.948.148-36,Cliente_86013,22,São Paulo
918.708.820-75,Cliente_66313,37,Rio de Janeiro
735.819.188-97,Cliente_5754,71,Belo Horizonte
781.021.602-33,Cliente_15816,21,Porto Alegre
745.005.261-02,Cliente_65509,74,Rio de Janeiro
453.584.567-08,Cliente_94188,86,Rio de Janeiro
142.675.526-06,Cliente_36511,39,Belo Horizonte
091.490.036-66,Cliente_73451,39,Porto Alegre
544.851.392-12,Cliente_9262,37,Rio de Janeiro
474.198.051-05,Cliente_49477,54,Porto Alegre
514.856.186-65,Cliente_97535,70,Belo Horizonte
526.932.557-83,Cliente_23552,50,Porto Alegre
615.038.536-16,Cliente_64294,73,Belo Horizonte
118.970.320-30,Cliente_99330,88,Belo Horizonte
345.041.493-38,Cliente_25437,75,Rio de Janeiro
723.595.345-48,Cliente_63144,28,Porto Alegre
152.788.195-45,Cliente_80576,44,Rio de Janeiro
980.265.280-69,Cliente_47966,45,Belo Horizonte
573.878.313-19,Cliente_77068,48,Porto Alegre
457.652.506-96,Cliente_81797,87,São Paulo
717.012.977-95,Cliente_63632,78,São Paulo
903.357.916-20,Cliente_66655,82,Porto Alegre
678.112.005-03,Cliente_55262,69,Rio de Janeiro
911.793.162-23,Cliente_93644,26,São Paulo
769.500.155-42,Cliente_90093,74,Rio de Janeiro
600.139.922-01,Cliente_31441,89,Belo Horizonte
447.506.451-17,Cliente_12330,52,Belo Horizonte
948.856.761-93,Cliente_81248,76,Rio de Janeiro
975.672.798-51,Cliente_1066,42,Belo Horizonte
530.011.612-21,Cliente_517,38,São Paulo
445.459.925-44,Cliente_83078,21,Porto Alegre
071.106.052-56,Cliente_70725,77,Porto Alegre
550.023.870-12,Cliente_34864,34,São Paulo
805.648.465-54,Cliente_78427,44,Rio de Janeiro
062.194.727-05,Cliente_42430,39,Porto Alegre
114.699.508-39,Cliente_73690,31,Rio de Janeiro
184.916.334-05,Cliente_85937,90,São Paulo
181.489.787-94,Cliente_62337,41,São Paulo
485.632.656-28,Cliente_36164,54,Belo Horizonte
906.831.136-07,Duplicata_Cliente_68299,39,Rio de Janeiro
028.768.611-60,Cliente_96382,28,São Paulo
815.054.882-30,Cliente_81340,36,Rio de Janeiro
623.722.653-26,Cliente_76145,55,Rio de Janeiro
864.766.108-72,Cliente_35378,25,São Paulo
719.251.606-61,Cliente_64108,25,Belo Horizonte
018.918.034-09,Cliente_49241,37,Belo Horizonte
110.193.637-11,Cliente_23050,44,Porto Alegre
469.028.608-66,Cliente_93079,60,São Paulo
396.746.745-78,Cliente_24605,57,Porto Alegre
789.896.414-46,Cliente_43139,85,Rio de Janeiro
523.588.409-47,Cliente_14461,75,Porto Alegre
277.863.418-54,Duplicata_Cliente_7164,87,Porto Alegre
596.732.869-65,Cliente_87111,88,Belo Horizonte
174.333.518-09,Cliente_35119,61,São Paulo
066.836.661-30,Cliente_42956,39,São Paulo
359.533.747-63,Cliente_31387,56,Porto Alegre
395.189.613-28,Cliente_8418,32,Porto Alegre
546.203.754-62,Cliente_90298,56,Belo Horizonte
060.041.708-52,Cliente_89997,51,Porto Alegre
787.133.007-17,Cliente_89358,45,Belo Horizonte
892.837.226-71,Cliente_40765,34,Rio de Janeiro
455.552.605-80,Cliente_6382,33,Porto Alegre
319.876.709-14,Cliente_61401,46,Rio de Janeiro
107.421.457-94,Cliente_65378,44,Rio de Janeiro
712.396.184-68,Cliente_81271,48,Belo Horizonte
302.673.049-19,Cliente_67491,63,Rio de Janeiro
707.077.797-31,Cliente_88518,79,Porto Alegre
172.325.225-50,Cliente_95361,73,Belo Horizonte
979.751.461-70,Cliente_99829,83,Porto Alegre
652.342.305-03,Cliente_46919,24,Rio de Janeiro
511.097.887-54,Cliente_93486,61,Belo Horizonte
060.915.925-99,Cliente_87863,29,Rio de Janeiro
335.277.198-73,Cliente_99444,89,Belo Horizonte
909.100.455-00,Cliente_90191,59,Porto Alegre
183.062.288-98,Cliente_10497,57,Rio de Janeiro
607.378.719-70,Cliente_59218,60,Belo Horizonte
416.131.414-08,Cliente_94408,80,São Paulo
304.949.235-04,Cliente_86679,58,São Paulo
745.642.131-56,Cliente_52037,73,Porto Alegre
862.045.293-23,Cliente_61945,31,Belo Horizonte
670.871.731-03,Cliente_28311,49,São Paulo
426.572.967-34,Cliente_39321,19,Rio de Janeiro
345.507.788-90,Cliente_15731,59,Belo Horizonte
520.916.402-04,Cliente_23693,64,Rio de Janeiro
538.573.710-05,Cliente_30983,78,Belo Horizonte
605.498.230-34,Cliente_8394,79,Porto Alegre
424.959.926-41,Cliente_68832,60,São Paulo
080.609.788-45,Cliente_25883,60,Porto Alegre
949.160.991-25,Cliente_79517,35,Rio de Janeiro
052.371.375-47,Cliente_71261,30,Belo Horizonte
399.833.812-81,Cliente_19461,41,Rio de Janeiro
716.446.017-53,Cliente_61318,65,São Paulo
900.759.496-60,Cliente_7125,54,Rio de Janeiro
125.041.588-82,Cliente_99854,40,Rio de Janeiro
437.745.372-67,Cliente_76226,85,Porto Alegre
376.561.335-50,Cliente_14957,88,Rio de Janeiro
407.911.803-10,Cliente_30634,74,Rio de Janeiro
454.515.044-66,Cliente_26109,28,Porto Alegre
933.001.904-87,Cliente_87800,24,Rio de Janeiro
032.362.355-78,Cliente_74270,24,Porto Alegre
183.019.569-76,Cliente_7650,22,São Paulo
062.859.766-51,Duplicata_Cliente_79126,46,Porto Alegre
599.996.177-78,Cliente_77552,78,Belo Horizonte
012.886.846-57,Cliente_26917,70,Rio de Janeiro
165.033.167-39,Cliente_40992,71,Porto Alegre
253.666.113-00,Cliente_83144,50,Belo Horizonte
951.418.110-77,Cliente_39465,79,São Paulo
198.269.995-71,Cliente_60779,78,São Paulo
255.098.567-26,Cliente_83127,26,São Paulo
110.722.678-37,Cliente_35445,44,Rio de Janeiro
193.630.267-52,Cliente_2815,74,Porto Alegre
282.409.953-49,Cliente_55031,39,Porto Alegre
865.635.638-05,Cliente_75914,39,São Paulo
507.520.139-39,Cliente_57288,31,Rio de Janeiro
827.188.155-82,Cliente_37324,57,Belo Horizonte
796.326.060-60,Cliente_8828,75,Belo Horizonte
099.603.245-24,Cliente_44226,49,Porto Alegre
823.566.740-12,Cliente_78829,22,São Paulo
196.975.237-89,Duplicata_Cliente_54037,60,Porto Alegre
591.128.799-40,Cliente_14963,55,Porto Alegre
180.642.396-05,Cliente_75398,54,Porto Alegre
146.818.113-00,Cliente_58370,29,Belo Horizonte
416.441.488-03,Cliente_67591,25,São Paulo
883.649.840-04,Cliente_75227,23,Porto Alegre
258.178.674-43,Cliente_69038,89,Belo Horizonte
915.138.540-62,Cliente_49109,71,São Paulo
015.859.869-50,Duplicata_Cliente_61537,53,São Paulo
342.481.846-13,Cliente_57336,61,São Paulo
032.268.946-50,Cliente_57939,22,Belo Horizonte
207.409.796-47,Cliente_92850,36,São Paulo
752.470.412-75,Cliente_24936,25,São Paulo
740.853.601-91,Cliente_36376,56,Rio de Janeiro
282.742.376-68,Cliente_43242,64,Rio de Janeiro
378.862.255-54,Cliente_18018,36,Porto Alegre
987.973.888-82,Cliente_98366,36,Belo Horizonte
796.617.532-45,Cliente_52949,53,Porto Alegre
237.633.683-02,Cliente_59758,33,São Paulo
302.943.566-06,Cliente_28542,72,Porto Alegre
623.967.224-68,Cliente_56488,71,Porto Alegre
781.516.199-53,Cliente_52313,51,Belo Horizonte
038.138.761-52,Cliente_66003,74,Belo Horizonte
327.249.411-10,Duplicata_Cliente_82520,68,São Paulo
253.431.603-60,Cliente_88083,49,Rio de Janeiro
382.494.434-03,Cliente_38610,79,Belo Horizonte
747.277.470-73,Cliente_98678,73,Porto Alegre
388.962.897-42,Cliente_36826,65,Rio de Janeiro
671.454.530-45,Cliente_34590,89,Porto Alegre
380.322.925-19,Cliente_96664,19,Porto Alegre
909.731.465-83,Cliente_54800,62,Rio de Janeiro
146.480.373-08,Cliente_55160,55,Porto Alegre
478.008.900-07,Cliente_34369,18,Porto Alegre
552.065.696-74,Cliente_49475,69,São Paulo
324.740.284-55,Cliente_1697,56,Belo Horizonte
118.642.804-09,Cliente_3616,20,Porto Alegre
562.320.270-51,Cliente_70365,76,Rio de Janeiro
692.342.468-29,Cliente_71273,52,Porto Alegre
315.774.738-09,Duplicata_Cliente_84686,29,Porto Alegre
849.740.951-53,Cliente_83592,44,Porto Alegre
556.623.688-05,Cliente_83740,76,Belo Horizonte
863.694.789-89,Cliente_59323,53,Porto Alegre
841.724.326-70,Cliente_67829,19,São Paulo
047.093.747-59,Cliente_67962,44,Porto Alegre
653.164.355-24,Cliente_24843,41,Rio de Janeiro
253.897.212-41,Cliente_65086,77,Porto Alegre
476.548.768-74,Cliente_54860,71,Belo Horizonte
802.518.908-21,Cliente_66490,27,Porto Alegre
044.089.995-80,Cliente_9954,77,São Paulo
202.120.542-87,Cliente_5278,46,Belo Horizonte
348.800.776-66,Cliente_56363,33,São Paulo
005.660.258-84,Cliente_42037,38,Rio de Janeiro
922.430.496-60,Cliente_52849,60,São Paulo
735.832.310-66,Cliente_74360,55,Belo Horizonte
873.951.680-62,Cliente_85502,27,Belo Horizonte
823.915.417-40,Duplicata_Cliente_71352,84,Porto Alegre
096.821.149-69,Cliente_34691,31,São Paulo
408.803.554-25,Cliente_32153,52,Rio de Janeiro
756.842.970-99,Cliente_71786,45,Rio de Janeiro
522.729.841-69,Duplicata_Cliente_88557,29,São Paulo
313.852.716-71,Duplicata_Cliente_99649,28,Belo Horizonte
279.943.046-56,Cliente_6896,77,Porto Alegre
734.664.050-09,Cliente_97182,77,São Paulo
844.918.346-44,Cliente_91456,53,Porto Alegre
226.446.002-43,Cliente_16930,68,São Paulo
841.172.640-10,Cliente_12360,30,Rio de Janeiro
029.521.376-09,Cliente_99327,33,Belo Horizonte
230.108.568-65,Duplicata_Cliente_58675,49,Rio de Janeiro
214.455.665-24,Cliente_83119,81,Belo Horizonte
523.499.603-40,Cliente_93598,57,Rio de Janeiro
680.037.189-02,Cliente_93981,80,Rio de Janeiro
818.745.198-03,Cliente_58676,36,Belo Horizonte
613.793.968-59,Cliente_10228,61,Belo Horizonte
271.197.631-99,Cliente_42638,26,Rio de Janeiro
424.633.724-27,Cliente_49863,28,Porto Alegre
330.563.123-61,Cliente_74448,39,Belo Horizonte
537.264.299-80,Cliente_86709,47,Rio de Janeiro
668.209.572-46,Cliente_58298,45,Rio de Janeiro
013.319.856-17,Cliente_24623,80,Porto Alegre
963.456.239-62,Cliente_96832,31,Porto Alegre
148.547.890-18,Cliente_14304,39,Belo Horizonte
823.124.956-78,Cliente_65859,53,São Paulo
704.148.140-96,Cliente_12143,28,Porto Alegre
516.593.962-63,Cliente_72410,52,Belo Horizonte
419.253.441-00,Cliente_63455,64,Rio de Janeiro
670.140.071-06,Cliente_74931,89,Belo Horizonte
223.908.064-73,Cliente_60242,19,Belo Horizonte
086.601.083-10,Cliente_94099,30,Rio de Janeiro
400.721.054-37,Cliente_75224,39,São Paulo
358.374.685-60,Cliente_59907,33,Rio de Janeiro
976.931.833-70,Cliente_66547,26,São Paulo
169.603.567-84,Cliente_80190,48,Belo Horizonte
096.927.645-16,Cliente_67818,82,Belo Horizonte
021.212.062-05,Cliente_99917,87,São Paulo
896.519.774-00,Cliente_49119,23,Porto Alegre
362.375.341-64,Cliente_2020,75,Belo Horizonte
355.655.865-34,Cliente_32795,86,Porto Alegre
758.167.954-30,Cliente_81280,77,Rio de Janeiro
541.778.242-40,Cliente_48227,28,Porto Alegre
805.271.076-62,Cliente_4276,78,São Paulo
523.031.963-10,Cliente_35430,90,Belo Horizonte
203.957.982-64,Cliente_76978,65,Porto Alegre
227.434.032-33,Cliente_16899,71,São Paulo
607.081.608-08,Cliente_12529,72,Belo Horizonte
419.717.449-72,Duplicata_Cliente_51695,72,Porto Alegre
152.505.219-59,Cliente_29700,35,Belo Horizonte
216.482.734-16,Cliente_50272,20,Rio de Janeiro
901.393.853-12,Cliente_2852,35,São Paulo
350.065.943-81,Cliente_41771,67,Porto Alegre
080.165.229-47,Cliente_54218,47,Belo Horizonte
526.444.173-17,Cliente_66240,66,Belo Horizonte
182.957.965-77,Cliente_91957,54,São Paulo
157.461.533-54,Cliente_97885,87,Belo Horizonte
356.995.313-00,Cliente_45566,64,Porto Alegre
279.096.372-09,Cliente_97722,37,Belo Horizonte
957.114.458-47,Cliente_23435,22,Porto Alegre
185.248.651-13,Cliente_43309,80,Belo Horizonte
315.916.703-81,Cliente_27890,39,Rio de Janeiro
217.393.021-41,Cliente_76573,19,Porto Alegre
372.335.502-12,Cliente_95057,69,Porto Alegre
577.697.953-62,Cliente_2390,31,Rio de Janeiro
054.844.284-32,Cliente_91334,21,São Paulo
791.260.996-24,Cliente_49589,44,Rio de Janeiro
251.275.408-19,Cliente_42561,34,Rio de Janeiro
663.212.114-43,Cliente_57552,33,Rio de Janeiro
813.908.158-20,Cliente_97838,37,Belo Horizonte
912.179.774-90,Cliente_67853,42,São Paulo
610.234.889-30,Cliente_51782,72,Belo Horizonte
346.545.054-07,Cliente_51702,76,São Paulo
757.532.484-46,Cliente_18323,81,São Paulo
273.645.398-08,Cliente_98407,48,Rio de Janeiro
082.413.712-41,Cliente_3220,34,São Paulo
599.808.845-09,Cliente_34776,66,Rio de Janeiro
333.463.546-52,Cliente_13760,60,Porto Alegre
710.576.823-14,Cliente_80233,68,Belo Horizonte
430.077.304-14,Cliente_73368,56,Rio de Janeiro
678.357.997-23,Cliente_5888,81,Belo Horizonte
292.576.406-12,Cliente_20607,36,Belo Horizonte
891.184.182-01,Cliente_18508,59,São Paulo
733.001.648-93,Cliente_32542,50,São Paulo
699.210.715-13,Cliente_52957,36,Porto Alegre
091.998.509-23,Cliente_28077,78,Rio de Janeiro
646.405.488-00,Cliente_38057,59,Belo Horizonte
263.211.348-21,Cliente_74506,79,São Paulo
807.139.446-76,Cliente_72239,29,Belo Horizonte
961.277.791-89,Cliente_73381,37,Belo Horizonte
070.509.067-19,Cliente_14853,82,São Paulo
038.581.007-57,Cliente_28273,70,São Paulo
817.007.308-19,Cliente_43872,33,Porto Alegre
314.390.026-14,Cliente_78375,72,São Paulo
145.586.097-28,Cliente_5192,41,São Paulo
694.762.378-21,Cliente_88070,88,Belo Horizonte
987.091.142-03,Cliente_23930,43,Porto Alegre
248.744.795-88,Cliente_57035,82,São Paulo
354.772.245-41,Cliente_80746,66,Porto Alegre
108.744.850-61,Cliente_2279,47,São Paulo
002.139.600-01,Cliente_13988,62,Porto Alegre
218.108.374-64,Cliente_9320,84,São Paulo
719.596.396-92,Duplicata_Cliente_73087,49,Belo Horizonte
423.669.755-62,Cliente_59383,87,Porto Alegre
499.212.445-31,Cliente_42530,88,São Paulo
787.532.344-48,Cliente_43584,71,Porto Alegre
614.796.888-27,Cliente_52143,58,São Paulo
524.896.897-62,Cliente_91178,32,Porto Alegre
352.114.629-47,Cliente_24596,73,São Paulo
512.829.613-06,Duplicata_Cliente_35650,89,Porto Alegre
354.332.592-26,Cliente_73127,85,Porto Alegre
512.233.409-96,Cliente_57782,57,Porto Alegre
887.331.894-04,Cliente_24258,85,São Paulo
826.472.394-28,Cliente_34576,41,Rio de Janeiro
839.685.169-74,Cliente_28805,85,Rio de Janeiro
776.387.870-30,Cliente_14896,87,Belo Horizonte
743.882.711-95,Cliente_84915,54,São Paulo
980.170.659-73,Duplicata_Cliente_4538,34,Porto Alegre
781.770.998-09,Cliente_10527,72,Rio de Janeiro
934.809.456-43,Cliente_66539,51,São Paulo
404.806.853-98,Cliente_73654,86,Belo Horizonte
571.997.146-70,Cliente_53388,19,São Paulo
454.204.104-27,Cliente_47858,23,São Paulo
842.280.141-86,Cliente_94455,76,Belo Horizonte
278.523.867-25,Cliente_51648,79,Rio de Janeiro
572.041.349-90,Cliente_65552,65,Rio de Janeiro
878.049.514-18,Cliente_106,56,São Paulo
104.050.886-39,Cliente_77758,24,Porto Alegre
600.459.639-67,Cliente_54744,34,Rio de Janeiro
061.269.799-15,Cliente_73932,60,Belo Horizonte
614.776.918-98,Cliente_58049,79,Porto Alegre
854.864.919-48,Cliente_53967,37,Belo Horizonte
043.590.871-52,Cliente_14153,58,Rio de Janeiro
925.945.572-34,Cliente_34041,52,Rio de Janeiro
844.681.480-39,Cliente_98665,71,Rio de Janeiro
305.802.396-08,Cliente_2825,57,Rio de Janeiro
291.656.866-24,Cliente_37523,77,Belo Horizonte
752.449.172-77,Cliente_73874,42,São Paulo
605.628.612-62,Cliente_63708,22,Rio de Janeiro
595.313.603-08,Cliente_51235,48,Rio de Janeiro
219.172.505-84,Cliente_1371,28,Porto Alegre
780.106.732-00,Cliente_778,57,Rio de Janeiro
288.647.180-10,Cliente_49201,72,Porto Alegre
411.534.992-15,Cliente_57689,60,Belo Horizonte
486.190.374-20,Cliente_50839,85,São Paulo
358.646.937-31,Cliente_96920,44,Rio de Janeiro
710.538.068-33,Cliente_28396,68,São Paulo
150.136.035-36,Cliente_5360,80,São Paulo
994.369.041-00,Cliente_50024,49,Porto Alegre
362.738.960-38,Cliente_58743,43,Belo Horizonte
909.146.605-78,Cliente_51891,71,Rio de Janeiro
083.354.755-04,Cliente_47857,45,Rio de Janeiro
135.901.247-84,Cliente_15197,28,Porto Alegre
254.045.279-51,Cliente_48928,22,Rio de Janeiro
609.573.874-15,Duplicata_Cliente_83102,73,Rio de Janeiro
351.869.883-40,Cliente_3552,74,Belo Horizonte
839.577.800-71,Cliente_58257,62,Rio de Janeiro
099.983.738-91,Cliente_15961,55,Belo Horizonte
729.911.263-96,Cliente_27806,42,Belo Horizonte
482.357.401-09,Cliente_40967,79,Rio de Janeiro
924.460.879-06,Cliente_58984,69,Belo Horizonte
064.459.714-31,Cliente_13659,28,São Paulo
948.651.816-52,Cliente_56204,81,Rio de Janeiro
444.074.404-49,Cliente_53097,29,São Paulo
927.915.486-96,Cliente_53169,46,Rio de Janeiro
043.663.084-28,Cliente_67846,34,São Paulo
254.235.377-89,Cliente_38981,21,São Paulo
297.020.399-59,Cliente_20917,63,Porto Alegre
894.916.481-79,Cliente_22698,45,Belo Horizonte
402.683.480-81,Cliente_59703,82,Rio de Janeiro
865.594.198-00,Cliente_65930,29,Belo Horizonte
976.102.253-63,Cliente_77979,42,São Paulo
059.187.860-74,Cliente_17476,66,Belo Horizonte
367.134.433-46,Cliente_19117,27,São Paulo
925.178.016-14,Duplicata_Cliente_66260,48,São Paulo
393.528.286-90,Cliente_78072,40,Rio de Janeiro
449.388.523-81,Cliente_30692,69,Rio de Janeiro
999.664.723-47,Cliente_29451,71,Porto Alegre
462.628.350-08,Cliente_54981,75,Rio de Janeiro
649.328.679-48,Cliente_62750,63,Porto Alegre
882.694.119-06,Duplicata_Cliente_98720,66,São Paulo
826.848.970-77,Cliente_27478,84,Belo Horizonte
896.618.552-50,Cliente_83663,63,Porto Alegre
916.165.779-40,Cliente_65073,25,São Paulo
157.283.662-87,Cliente_48097,87,Porto Alegre
100.606.609-88,Cliente_66821,50,Porto Alegre
630.481.817-33,Duplicata_Cliente_2613,88,Porto Alegre
589.528.967-34,Cliente_77697,52,Belo Horizonte
157.434.827-21,Cliente_30577,19,Porto Alegre
783.718.860-80,Duplicata_Cliente_31881,85,São Paulo
768.141.945-46,Duplicata_Cliente_7936,80,Porto Alegre
716.821.652-05,Cliente_76382,55,Porto Alegre
422.488.219-13,Cliente_95120,24,Rio de Janeiro
482.720.104-88,Cliente_6544,64,Rio de Janeiro
160.164.774-35,Cliente_39569,59,Rio de Janeiro
089.983.622-44,Cliente_27695,37,Porto Alegre
312.349.596-58,Cliente_92561,26,Rio de Janeiro
480.708.699-50,Cliente_65589,28,Rio de Janeiro
678.885.993-03,Cliente_28932,54,Belo Horizonte
663.086.011-01,Cliente_15610,38,Belo Horizonte
